"NOTE_ID","MAX_VISIBILITY","IS_AAA_FEEDBACK","AAA_STATUS","NOTE_TYPE","TEST_PERIOD","BATTERY_GROUP","BATTERY_ID","BATTERY_STATUS"
340096,1,1,"Good","QC_TRAINEE",4,113503,282077,"TRAINING"
340097,1,1,"Good","QC_TRAINEE",4,113503,282077,"TRAINING"
340098,1,1,"Good","QC_TRAINEE",4,113503,282054,"TRAINING"
340099,2,0,"","TRAINEE",6,113500,282006,"TRAINING"
340100,1,1,"","QC_TRAINEE",4,113503,282060,"DROPPED"
340101,1,1,"","QC_TRAINEE",4,113503,282074,"DROPPED"
340102,1,1,"","QC_TRAINEE",4,113503,282059,"TRAINING"
340103,1,1,"Good","QC_TRAINEE",4,113503,282059,"TRAINING"
340104,2,0,"","TRAINEE",6,113500,282038,"TRAINING"
340105,1,1,"","QC_TRAINEE",4,113503,282067,"DROPPED"
340106,1,1,"","QC_TRAINEE",4,113503,282067,"DROPPED"
340107,1,1,"","QC_TRAINEE",4,113503,282068,"DROPPED"
340108,1,1,"Average","QC_TRAINEE",4,113503,282064,"TRAINING"
340109,1,1,"","QC_TRAINEE",4,113503,282064,"TRAINING"
340110,1,1,"Good","QC_TRAINEE",4,113503,282053,"TRAINING"
340111,1,1,"","QC_TRAINEE",4,113503,282080,"DROPPED"
340112,1,1,"","QC_TRAINEE",4,113503,282078,"DROPPED"
340113,1,1,"Good","QC_TRAINEE",4,113503,282075,"TRAINING"
340114,1,1,"","QC_TRAINEE",4,113503,282078,"DROPPED"
340115,1,1,"Average","QC_TRAINEE",4,113503,282056,"TRAINING"
340116,1,1,"","QC_TRAINEE",4,113503,282075,"TRAINING"
340117,1,1,"","QC_TRAINEE",4,113503,282056,"TRAINING"
340118,2,0,"","TRAINEE",6,113501,282020,"TRAINING"
340119,1,1,"Average","QC_TRAINEE",2,113505,283047,"TRAINING"
340120,1,1,"Good","QC_TRAINEE",2,113505,283029,"TRAINING"
340121,1,1,"Average","QC_TRAINEE",2,113505,283037,"TRAINING"
340122,1,1,"Average","QC_TRAINEE",2,113505,283046,"TRAINING"
340123,1,1,"","QC_TRAINEE",4,113503,282065,"DROPPED"
340124,1,1,"Good","QC_TRAINEE",2,113505,284017,"DROPPED"
340125,1,1,"Good","QC_TRAINEE",2,113505,284007,"TRAINING"
340126,1,1,"","QC_TRAINEE",4,113503,282070,"DROPPED"
340127,1,1,"","QC_TRAINEE",4,113503,282055,"DROPPED"
340128,1,1,"Average","QC_TRAINEE",4,113503,282079,"TRAINING"
340129,1,1,"Good","QC_TRAINEE",2,113505,283036,"DROPPED"
340130,1,1,"Good","QC_TRAINEE",2,113505,284032,"TRAINING"
340131,1,1,"Good","QC_TRAINEE",2,113505,283041,"TRAINING"
340132,1,1,"Average","QC_TRAINEE",2,113505,283030,"TRAINING"
340133,1,1,"Average","QC_TRAINEE",2,113505,284004,"TRAINING"
340134,1,1,"Good","QC_TRAINEE",4,113503,282069,"TRAINING"
340135,1,1,"Poor","QC_TRAINEE",2,113505,283027,"TRAINING"
340136,1,1,"","QC_TRAINEE",4,113503,282069,"TRAINING"
340137,1,1,"Poor","QC_TRAINEE",2,113505,284005,"TRAINING"
340138,1,1,"Good","QC_TRAINEE",4,113503,282072,"TRAINING"
340139,1,1,"","QC_TRAINEE",4,113503,282072,"TRAINING"
340140,1,1,"Good","QC_TRAINEE",4,113503,282058,"TRAINING"
340141,2,0,"","TRAINEE",6,113500,282036,"TRAINING"
340142,2,0,"","TRAINEE",6,113500,282024,"TRAINING"
340143,2,0,"","TRAINEE",6,113501,282046,"TRAINING"
340144,2,0,"","TRAINEE",6,113500,282044,"TRAINING"
340145,2,0,"","TRAINEE",6,113500,282047,"TRAINING"
340146,2,0,"","TRAINEE",6,113500,282042,"TRAINING"
340147,2,0,"","TRAINEE",6,113500,282012,"TRAINING"
340148,1,1,"Average","QC_TRAINEE",2,113505,284020,"TRAINING"
340149,1,1,"Average","QC_TRAINEE",2,113505,284016,"DROPPED"
340150,1,1,"Average","QC_TRAINEE",2,113505,284010,"DROPPED"
340151,1,1,"Average","QC_TRAINEE",2,113505,284008,"TRAINING"
340152,1,1,"Poor","QC_TRAINEE",2,113505,284000,"TRAINING"
340153,1,1,"Average","QC_TRAINEE",2,113505,284018,"TRAINING"
340154,1,1,"Good","QC_TRAINEE",2,113505,284028,"DROPPED"
340155,1,1,"Average","QC_TRAINEE",2,113505,283039,"TRAINING"
340156,1,1,"Average","QC_TRAINEE",2,113505,284009,"TRAINING"
340158,2,0,"","TRAINEE",6,113501,282035,"TRAINING"
340159,2,0,"","TRAINEE",6,113501,282041,"TRAINING"
340160,2,0,"","TRAINEE",6,113501,282013,"TRAINING"
340161,2,0,"","TRAINEE",6,113501,282039,"TRAINING"
340162,2,0,"","TRAINEE",6,113501,282022,"TRAINING"
340163,2,0,"","TRAINEE",6,113501,282009,"TRAINING"
340164,2,0,"","TRAINEE",6,113501,282045,"TRAINING"
340165,2,0,"","TRAINEE",6,113501,282027,"TRAINING"
340166,2,0,"","TRAINEE",6,113501,282025,"TRAINING"
340167,2,0,"","TRAINEE",6,113501,282005,"TRAINING"
340168,2,0,"","TRAINEE",6,113501,282081,"TRAINING"
340169,1,1,"Average","QC_TRAINEE",4,113504,283009,"TRAINING"
340170,1,1,"","QC_TRAINEE",4,113504,283010,"TRAINING"
340171,1,1,"Good","QC_TRAINEE",4,113504,283006,"TRAINING"
340172,1,1,"Good","QC_TRAINEE",4,113504,283021,"TRAINING"
340173,1,1,"Good","QC_TRAINEE",4,113504,283019,"TRAINING"
340174,1,1,"","QC_TRAINEE",4,113504,282095,"TRAINING"
340175,1,1,"","QC_TRAINEE",4,113504,283012,"TRAINING"
340176,1,1,"Good","QC_TRAINEE",4,113504,282088,"TRAINING"
340177,1,1,"Good","QC_TRAINEE",4,113504,282098,"TRAINING"
340178,1,1,"Good","QC_TRAINEE",4,113504,283007,"TRAINING"
340179,1,1,"Average","QC_TRAINEE",4,113504,282089,"TRAINING"
340181,1,1,"","QC_TRAINEE",4,113504,283017,"TRAINING"
340182,1,1,"Average","QC_TRAINEE",4,113504,282093,"TRAINING"
340183,1,1,"Average","QC_TRAINEE",4,113504,283026,"TRAINING"
340184,1,1,"Good","QC_TRAINEE",4,113504,283011,"TRAINING"
340185,1,1,"","QC_TRAINEE",4,113504,283002,"TRAINING"
340186,1,1,"","QC_TRAINEE",4,113504,282091,"TRAINING"
340187,1,1,"Average","QC_TRAINEE",4,113504,282099,"TRAINING"
340188,1,1,"Good","QC_TRAINEE",4,113504,283016,"TRAINING"
340189,1,1,"Good","QC_TRAINEE",4,113504,283005,"TRAINING"
340190,1,1,"Good","QC_TRAINEE",4,113504,283001,"TRAINING"
340191,1,1,"Good","QC_TRAINEE",4,113504,282094,"TRAINING"
340192,1,1,"Average","QC_TRAINEE",4,113504,282096,"TRAINING"
340193,2,0,"","TRAINEE",7,113501,282041,"TRAINING"
340194,2,0,"","TRAINEE",7,113501,282003,"TRAINING"
340195,2,0,"","TRAINEE",7,113501,282016,"TRAINING"
340196,2,0,"","TRAINEE",7,113501,282002,"TRAINING"
340197,1,1,"Good","QC_TRAINEE",10,112500,281012,"TRAINING"
340198,2,0,"","TRAINEE",7,113501,282025,"TRAINING"
340199,1,1,"Good","QC_TRAINEE",7,113500,282006,"TRAINING"
341000,2,0,"","TRAINEE",7,113501,282011,"TRAINING"
341001,1,1,"Good","QC_TRAINEE",7,113500,282033,"TRAINING"
341002,1,1,"Good","QC_TRAINEE",7,113500,282052,"TRAINING"
341003,1,1,"Good","QC_TRAINEE",7,113500,282040,"TRAINING"
341004,1,1,"Good","QC_TRAINEE",7,113500,282047,"TRAINING"
341005,1,1,"Good","QC_TRAINEE",7,113500,282024,"TRAINING"
341006,1,1,"Superstar","QC_TRAINEE",7,113500,282048,"TRAINING"
341007,1,1,"Good","QC_TRAINEE",7,113500,282026,"TRAINING"
341008,1,1,"Average","QC_TRAINEE",7,113500,282029,"TRAINING"
341009,1,1,"Average","QC_TRAINEE",7,113500,282032,"TRAINING"
341010,1,1,"Average","QC_TRAINEE",7,113500,282036,"TRAINING"
341011,1,1,"Good","QC_TRAINEE",7,113500,282050,"TRAINING"
341012,1,1,"Good","QC_TRAINEE",7,113500,282049,"TRAINING"
341013,1,1,"Poor","QC_TRAINEE",7,113500,282004,"TRAINING"
341014,1,1,"Good","QC_TRAINEE",7,113500,282008,"TRAINING"
341015,1,1,"","QC_TRAINEE",7,113500,282012,"TRAINING"
341016,1,1,"Poor","QC_TRAINEE",7,113500,282017,"TRAINING"
341017,1,1,"Good","QC_TRAINEE",7,113500,282038,"TRAINING"
341018,1,1,"Poor","QC_TRAINEE",7,113500,282042,"TRAINING"
341019,1,1,"Good","QC_TRAINEE",7,113500,282044,"TRAINING"
341020,1,1,"","QC_TRAINEE",7,113500,282001,"TRAINING"
341021,2,0,"","TRAINEE",5,113503,282060,"DROPPED"
341022,2,0,"","TRAINEE",5,113503,282074,"DROPPED"
341023,2,0,"","TRAINEE",5,113503,282067,"DROPPED"
341024,2,0,"","TRAINEE",5,113503,282068,"DROPPED"
341025,2,0,"","TRAINEE",5,113503,282080,"DROPPED"
341026,2,0,"","TRAINEE",5,113503,282078,"DROPPED"
341027,2,0,"","TRAINEE",5,113503,282065,"DROPPED"
341028,2,0,"","TRAINEE",5,113503,282070,"DROPPED"
341029,2,0,"","TRAINEE",5,113503,282055,"DROPPED"
341031,1,1,"Good","QC_TRAINEE",10,112500,281021,"TRAINING"
341032,1,1,"Good","QC_TRAINEE",10,112500,281018,"TRAINING"
341033,1,1,"Superstar","QC_TRAINEE",10,112500,281015,"TRAINING"
341034,1,1,"Good","QC_TRAINEE",10,112500,281014,"TRAINING"
341035,1,1,"Good","QC_TRAINEE",10,112500,281007,"TRAINING"
341036,1,1,"Superstar","QC_TRAINEE",10,112500,281008,"TRAINING"
341037,1,1,"Good","QC_TRAINEE",10,112500,281020,"TRAINING"
341038,1,1,"Superstar","QC_TRAINEE",10,112500,281013,"TRAINING"
341039,1,1,"Good","QC_TRAINEE",10,112500,281009,"TRAINING"
341040,1,1,"Good","QC_TRAINEE",10,112500,281006,"TRAINING"
341041,1,1,"Good","QC_TRAINEE",10,112500,281010,"TRAINING"
341042,1,1,"Good","QC_TRAINEE",10,112500,281011,"TRAINING"
341043,1,1,"Good","QC_TRAINEE",10,112500,281017,"TRAINING"
341044,1,1,"Good","QC_TRAINEE",10,112500,281004,"TRAINING"
341045,1,1,"Good","QC_TRAINEE",10,112500,281005,"TRAINING"
341047,2,0,"","TRAINEE",2,113504,283010,"TRAINING"
341048,2,0,"","TRAINEE",2,113504,282093,"TRAINING"
341049,2,0,"","TRAINEE",4,113504,283021,"TRAINING"
341050,2,0,"","TRAINEE",4,113504,283006,"TRAINING"
341051,2,0,"","TRAINEE",4,113504,283009,"TRAINING"
341052,2,0,"","TRAINEE",4,113504,282089,"TRAINING"
341053,2,0,"","TRAINEE",3,113504,282094,"TRAINING"
341054,1,1,"Good","QC_TRAINEE",7,113501,282015,"TRAINING"
341056,1,1,"Average","QC_TRAINEE",7,113501,282023,"TRAINING"
341057,1,1,"Good","QC_TRAINEE",7,113501,282046,"TRAINING"
341058,1,1,"Good","QC_TRAINEE",7,113501,282018,"TRAINING"
341059,1,1,"Good","QC_TRAINEE",7,113501,282039,"TRAINING"
341060,1,1,"Good","QC_TRAINEE",7,113501,282002,"TRAINING"
341061,1,1,"Average","QC_TRAINEE",7,113501,282022,"TRAINING"
341062,1,1,"Good","QC_TRAINEE",7,113501,282016,"TRAINING"
341063,1,1,"Good","QC_TRAINEE",7,113501,282003,"TRAINING"
341064,1,1,"Good","QC_TRAINEE",7,113501,282005,"TRAINING"
341065,1,1,"Good","QC_TRAINEE",7,113501,282081,"TRAINING"
341066,1,1,"Good","QC_TRAINEE",7,113501,282045,"TRAINING"
341067,1,1,"Good","QC_TRAINEE",7,113501,282027,"TRAINING"
341068,1,1,"Good","QC_TRAINEE",7,113501,282030,"TRAINING"
341069,1,1,"Good","QC_TRAINEE",7,113501,282041,"TRAINING"
341070,1,1,"Good","QC_TRAINEE",7,113501,282011,"TRAINING"
341071,1,1,"Good","QC_TRAINEE",7,113501,282013,"TRAINING"
341072,1,1,"Good","QC_TRAINEE",7,113501,282009,"TRAINING"
341073,1,1,"Good","QC_TRAINEE",7,113501,282035,"TRAINING"
341074,1,1,"Good","QC_TRAINEE",7,113501,282020,"TRAINING"
341075,1,1,"Good","QC_TRAINEE",7,113501,282025,"TRAINING"
341077,1,1,"Good","QC_TRAINEE",5,113503,282062,"TRAINING"
341078,1,1,"Good","QC_TRAINEE",5,113503,282061,"TRAINING"
341079,1,1,"Good","QC_TRAINEE",5,113503,282071,"TRAINING"
341080,1,1,"Good","QC_TRAINEE",5,113503,282057,"TRAINING"
341081,1,1,"Good","QC_TRAINEE",5,113503,282073,"TRAINING"
341082,1,1,"Good","QC_TRAINEE",5,113503,282076,"TRAINING"
341083,1,1,"Superstar","QC_TRAINEE",5,113503,282063,"TRAINING"
341084,1,1,"Good","QC_TRAINEE",5,113503,282054,"TRAINING"
341085,1,1,"Good","QC_TRAINEE",5,113503,282075,"TRAINING"
341086,1,1,"","QC_TRAINEE",5,113503,282060,"DROPPED"
341087,1,1,"","QC_TRAINEE",5,113503,282074,"DROPPED"
341088,1,1,"","QC_TRAINEE",5,113503,282059,"TRAINING"
341089,1,1,"","QC_TRAINEE",5,113503,282055,"DROPPED"
341090,1,1,"","QC_TRAINEE",5,113503,282070,"DROPPED"
341091,1,1,"","QC_TRAINEE",5,113503,282065,"DROPPED"
341092,1,1,"","QC_TRAINEE",5,113503,282067,"DROPPED"
341093,1,1,"","QC_TRAINEE",5,113503,282068,"DROPPED"
341094,1,1,"","QC_TRAINEE",5,113503,282080,"DROPPED"
341095,1,1,"Good","QC_TRAINEE",5,113503,282064,"TRAINING"
341096,1,1,"","QC_TRAINEE",5,113503,282078,"DROPPED"
341097,1,1,"Average","QC_TRAINEE",5,113503,282056,"TRAINING"
341098,1,1,"Good","QC_TRAINEE",5,113503,282066,"TRAINING"
341099,2,0,"","TRAINEE",7,113501,282023,"TRAINING"
341100,1,1,"Good","QC_TRAINEE",5,113503,282077,"TRAINING"
341101,1,1,"Good","QC_TRAINEE",5,113503,282079,"TRAINING"
341102,1,1,"Good","QC_TRAINEE",5,113503,282069,"TRAINING"
341103,1,1,"Good","QC_TRAINEE",5,113503,282072,"TRAINING"
341104,1,1,"Average","QC_TRAINEE",5,113503,282053,"TRAINING"
341105,1,1,"Average","QC_TRAINEE",5,113503,282058,"TRAINING"
341106,2,0,"","TRAINEE",7,113501,282030,"TRAINING"
341107,2,0,"","TRAINEE",7,113501,282005,"TRAINING"
341108,2,0,"","TRAINEE",7,113501,282081,"TRAINING"
341109,2,0,"","TRAINEE",7,113501,282018,"TRAINING"
341110,2,0,"","TRAINEE",7,113501,282013,"TRAINING"
341111,2,0,"","TRAINEE",7,113501,282020,"TRAINING"
341112,2,0,"","TRAINEE",7,113501,282039,"TRAINING"
341113,3,0,"","TRAINEE",7,113501,282015,"TRAINING"
341114,2,0,"","TRAINEE",7,113501,282035,"TRAINING"
341115,2,0,"","TRAINEE",7,113501,282046,"TRAINING"
341116,2,0,"","TRAINEE",7,113501,282027,"TRAINING"
341117,2,0,"","TRAINEE",7,113501,282045,"TRAINING"
341119,1,1,"Average","QC_TRAINEE",11,112500,281005,"TRAINING"
341120,1,1,"Average","QC_TRAINEE",11,112500,281004,"TRAINING"
341121,1,1,"Average","QC_TRAINEE",11,112500,281017,"TRAINING"
341122,1,1,"Good","QC_TRAINEE",11,112500,281015,"TRAINING"
341123,1,1,"Average","QC_TRAINEE",11,112500,281007,"TRAINING"
341124,1,1,"Superstar","QC_TRAINEE",11,112500,281008,"TRAINING"
341125,1,1,"Average","QC_TRAINEE",11,112500,281020,"TRAINING"
341126,1,1,"Good","QC_TRAINEE",11,112500,281013,"TRAINING"
341127,1,1,"Poor","QC_TRAINEE",11,112500,281011,"TRAINING"
341128,1,1,"Good","QC_TRAINEE",11,112500,281009,"TRAINING"
341129,1,1,"Average","QC_TRAINEE",11,112500,281006,"TRAINING"
341130,1,1,"Good","QC_TRAINEE",11,112500,281010,"TRAINING"
341131,1,1,"Good","QC_TRAINEE",11,112500,281018,"TRAINING"
341132,1,1,"Average","QC_TRAINEE",11,112500,281021,"TRAINING"
341133,1,1,"Average","QC_TRAINEE",11,112500,281014,"TRAINING"
337141,1,1,"Good","QC_TRAINEE",9,112502,281041,"TRAINING"
337142,1,1,"Good","QC_TRAINEE",9,112502,281036,"TRAINING"
337143,1,1,"Good","QC_TRAINEE",9,112502,281029,"TRAINING"
337144,1,1,"Good","QC_TRAINEE",9,112502,281030,"TRAINING"
337145,1,1,"Good","QC_TRAINEE",9,112502,281043,"TRAINING"
337146,1,1,"Good","QC_TRAINEE",9,112502,281026,"TRAINING"
337147,1,1,"Good","QC_TRAINEE",9,112502,281037,"TRAINING"
337148,1,1,"Good","QC_TRAINEE",9,112502,281038,"TRAINING"
337149,1,1,"Good","QC_TRAINEE",9,112502,281024,"TRAINING"
337150,1,1,"Good","QC_TRAINEE",9,112502,281035,"TRAINING"
337151,1,1,"Good","QC_TRAINEE",9,112502,281028,"TRAINING"
337152,1,1,"Good","QC_TRAINEE",9,112502,281039,"TRAINING"
337153,1,1,"Good","QC_TRAINEE",9,112502,281034,"TRAINING"
337154,1,1,"Good","QC_TRAINEE",9,112502,281046,"TRAINING"
337155,1,1,"Good","QC_TRAINEE",9,112502,281023,"TRAINING"
337156,1,1,"Good","QC_TRAINEE",9,112502,281033,"TRAINING"
337157,1,1,"Poor","QC_TRAINEE",9,112502,281032,"TRAINING"
337158,1,1,"Good","QC_TRAINEE",2,113504,283009,"TRAINING"
337159,1,1,"Good","QC_TRAINEE",2,113504,283021,"TRAINING"
337161,1,1,"Good","QC_TRAINEE",2,113504,283019,"TRAINING"
337162,1,1,"Good","QC_TRAINEE",2,113504,283016,"TRAINING"
337163,1,1,"Good","QC_TRAINEE",2,113504,282089,"TRAINING"
337164,1,1,"Good","QC_TRAINEE",2,113504,282094,"TRAINING"
337165,1,1,"Good","QC_TRAINEE",2,113504,282095,"TRAINING"
337166,1,1,"Superstar","QC_TRAINEE",2,113504,283001,"TRAINING"
337167,1,1,"Good","QC_TRAINEE",2,113504,282098,"TRAINING"
337168,1,1,"Good","QC_TRAINEE",2,113504,283007,"TRAINING"
337169,1,1,"Poor","QC_TRAINEE",2,113504,283017,"TRAINING"
337170,1,1,"Average","QC_TRAINEE",2,113504,282093,"TRAINING"
337171,1,1,"Good","QC_TRAINEE",2,113504,283026,"TRAINING"
337172,1,1,"Average","QC_TRAINEE",2,113504,283010,"TRAINING"
337173,1,1,"Good","QC_TRAINEE",2,113504,282088,"TRAINING"
337174,1,1,"Poor","QC_TRAINEE",2,113504,283012,"TRAINING"
337175,1,1,"Good","QC_TRAINEE",2,113504,283011,"TRAINING"
337176,1,1,"Poor","QC_TRAINEE",2,113504,283002,"TRAINING"
337177,1,1,"Poor","QC_TRAINEE",2,113504,282091,"TRAINING"
337178,1,1,"Good","QC_TRAINEE",2,113504,282099,"TRAINING"
337179,1,1,"Good","QC_TRAINEE",2,113504,283006,"TRAINING"
337180,1,1,"Average","QC_TRAINEE",2,113504,283005,"TRAINING"
337181,1,1,"Poor","QC_TRAINEE",2,113504,282096,"TRAINING"
337182,1,1,"Good","QC_TRAINEE",8,112511,281226,"TRAINING"
337183,1,1,"Good","QC_TRAINEE",8,112511,281229,"TRAINING"
337184,1,1,"Good","QC_TRAINEE",8,112511,281228,"TRAINING"
337185,1,1,"Good","QC_TRAINEE",8,112511,281215,"TRAINING"
337186,1,1,"Good","QC_TRAINEE",8,112511,281219,"TRAINING"
337187,1,1,"Good","QC_TRAINEE",8,112511,281220,"TRAINING"
337188,1,1,"Good","QC_TRAINEE",8,112511,281223,"TRAINING"
337189,1,1,"Good","QC_TRAINEE",8,112511,281221,"TRAINING"
337190,1,1,"Average","QC_TRAINEE",8,112511,281230,"TRAINING"
337191,1,1,"Good","QC_TRAINEE",8,112511,281216,"TRAINING"
337192,1,1,"Good","QC_TRAINEE",8,112511,281214,"TRAINING"
337193,1,1,"Good","QC_TRAINEE",8,112511,281225,"TRAINING"
337194,1,1,"Good","QC_TRAINEE",8,112511,281232,"TRAINING"
337195,1,1,"Good","QC_TRAINEE",8,112511,281227,"TRAINING"
337196,1,1,"Good","QC_TRAINEE",8,112511,281217,"TRAINING"
337198,2,0,"","TRAINEE",5,113501,282015,"TRAINING"
337199,2,0,"","TRAINEE",5,113501,282045,"TRAINING"
338000,2,0,"","TRAINEE",5,113501,282018,"TRAINING"
338001,2,0,"","TRAINEE",5,113501,282013,"TRAINING"
338002,2,0,"","TRAINEE",5,113501,282027,"TRAINING"
338003,2,0,"","TRAINEE",5,113501,282030,"TRAINING"
338004,2,0,"","TRAINEE",5,113501,282023,"TRAINING"
338005,2,0,"","TRAINEE",5,113501,282046,"TRAINING"
338006,2,0,"","TRAINEE",5,113501,282039,"TRAINING"
338007,2,0,"","TRAINEE",5,113501,282041,"TRAINING"
338008,2,0,"","TRAINEE",5,113501,282035,"TRAINING"
338009,2,0,"","TRAINEE",5,113501,282020,"TRAINING"
338010,2,0,"","TRAINEE",5,113501,282002,"TRAINING"
338011,2,0,"","TRAINEE",5,113501,282011,"TRAINING"
338012,2,0,"","TRAINEE",5,113501,282022,"TRAINING"
338013,2,0,"","TRAINEE",5,113501,282016,"TRAINING"
338014,2,0,"","TRAINEE",5,113501,282009,"TRAINING"
338015,2,0,"","TRAINEE",5,113501,282005,"TRAINING"
338016,2,0,"","TRAINEE",5,113501,282003,"TRAINING"
338017,2,0,"","TRAINEE",5,113500,282004,"TRAINING"
338018,2,0,"","TRAINEE",5,113501,282081,"TRAINING"
338019,2,0,"","TRAINEE",5,113501,282025,"TRAINING"
338020,2,0,"","TRAINEE",5,113500,282033,"TRAINING"
338021,2,0,"","TRAINEE",5,113500,282036,"TRAINING"
338022,2,0,"","TRAINEE",5,113500,282006,"TRAINING"
338023,2,0,"","TRAINEE",5,113500,282052,"TRAINING"
338024,2,0,"","TRAINEE",5,113500,282038,"TRAINING"
338025,2,0,"","TRAINEE",5,113500,282049,"TRAINING"
338026,2,0,"","TRAINEE",5,113500,282050,"TRAINING"
338027,2,0,"","TRAINEE",5,113500,282042,"TRAINING"
338028,2,0,"","TRAINEE",5,113500,282044,"TRAINING"
338029,2,0,"","TRAINEE",5,113500,282032,"TRAINING"
338030,1,1,"Superstar","QC_TRAINEE",5,113500,282033,"TRAINING"
338031,1,1,"Good","QC_TRAINEE",5,113500,282032,"TRAINING"
338032,1,1,"Average","QC_TRAINEE",5,113500,282050,"TRAINING"
338033,1,1,"Poor","QC_TRAINEE",5,113500,282049,"TRAINING"
338034,1,1,"Good","QC_TRAINEE",4,113501,282081,"TRAINING"
338035,1,1,"Good","QC_TRAINEE",4,113501,282003,"TRAINING"
338036,1,1,"Good","QC_TRAINEE",4,113501,282005,"TRAINING"
338037,1,1,"Good","QC_TRAINEE",4,113501,282016,"TRAINING"
338038,1,1,"Good","QC_TRAINEE",4,113501,282022,"TRAINING"
338039,1,1,"Good","QC_TRAINEE",4,113501,282011,"TRAINING"
338040,1,1,"Good","QC_TRAINEE",4,113501,282025,"TRAINING"
338041,1,1,"Good","QC_TRAINEE",4,113501,282002,"TRAINING"
338042,1,1,"Good","QC_TRAINEE",4,113501,282020,"TRAINING"
338043,1,1,"Good","QC_TRAINEE",4,113501,282035,"TRAINING"
338044,1,1,"Good","QC_TRAINEE",4,113501,282041,"TRAINING"
338045,1,1,"Good","QC_TRAINEE",4,113501,282039,"TRAINING"
338046,1,1,"Good","QC_TRAINEE",4,113501,282046,"TRAINING"
338047,1,1,"Good","QC_TRAINEE",4,113501,282023,"TRAINING"
338048,1,1,"Good","QC_TRAINEE",4,113501,282030,"TRAINING"
338049,1,1,"Good","QC_TRAINEE",4,113501,282027,"TRAINING"
338050,1,1,"Average","QC_TRAINEE",5,113500,282029,"TRAINING"
338051,1,1,"Good","QC_TRAINEE",4,113501,282013,"TRAINING"
338052,1,1,"Good","QC_TRAINEE",4,113501,282018,"TRAINING"
338053,1,1,"Good","QC_TRAINEE",4,113501,282045,"TRAINING"
338054,1,1,"Good","QC_TRAINEE",4,113501,282015,"TRAINING"
338056,1,1,"Good","QC_TRAINEE",5,113500,282026,"TRAINING"
338057,1,1,"Good","QC_TRAINEE",5,113500,282044,"TRAINING"
338058,1,1,"Good","QC_TRAINEE",5,113500,282048,"TRAINING"
338059,1,1,"Good","QC_TRAINEE",5,113500,282024,"TRAINING"
338060,1,1,"Good","QC_TRAINEE",5,113500,282047,"TRAINING"
338061,1,1,"Average","QC_TRAINEE",5,113500,282042,"TRAINING"
338062,1,1,"Good","QC_TRAINEE",5,113500,282038,"TRAINING"
338063,1,1,"Good","QC_TRAINEE",5,113500,282040,"TRAINING"
338064,1,1,"Good","QC_TRAINEE",5,113500,282017,"TRAINING"
338065,1,1,"Average","QC_TRAINEE",5,113500,282012,"TRAINING"
338066,1,1,"Good","QC_TRAINEE",5,113500,282001,"TRAINING"
338067,1,1,"Average","QC_TRAINEE",5,113500,282052,"TRAINING"
338068,1,1,"Good","QC_TRAINEE",5,113500,282008,"TRAINING"
338069,1,1,"Good","QC_TRAINEE",5,113500,282006,"TRAINING"
338070,1,1,"Good","QC_TRAINEE",5,113500,282004,"TRAINING"
338071,1,1,"Good","QC_TRAINEE",5,113500,282036,"TRAINING"
338073,2,0,"","TRAINEE",5,113500,282040,"TRAINING"
338074,2,0,"","TRAINEE",5,113500,282026,"TRAINING"
338075,2,0,"","TRAINEE",5,113500,282008,"TRAINING"
338076,1,1,"Average","QC_TRAINEE",7,112504,281065,"TRAINING"
338077,1,1,"Good","QC_TRAINEE",8,112504,281065,"TRAINING"
338078,1,1,"Good","QC_TRAINEE",8,112504,281060,"TRAINING"
338079,1,1,"Good","QC_TRAINEE",8,112504,281068,"TRAINING"
338080,1,1,"Good","QC_TRAINEE",8,112504,281066,"TRAINING"
338081,1,1,"Good","QC_TRAINEE",8,112504,281067,"TRAINING"
338082,1,1,"Good","QC_TRAINEE",8,112504,281071,"TRAINING"
338083,1,1,"Good","QC_TRAINEE",8,112504,281061,"TRAINING"
338084,1,1,"Good","QC_TRAINEE",8,112504,281069,"TRAINING"
338085,1,1,"Good","QC_TRAINEE",8,112504,281064,"TRAINING"
338087,2,0,"","TRAINEE",5,113500,282048,"TRAINING"
338088,2,0,"","TRAINEE",5,113500,282024,"TRAINING"
338089,2,0,"","TRAINEE",5,113500,282012,"TRAINING"
338090,1,1,"Good","QC_TRAINEE",5,113501,282015,"TRAINING"
338091,1,1,"Average","QC_TRAINEE",5,113501,282018,"TRAINING"
338092,1,1,"Average","QC_TRAINEE",5,113501,282020,"TRAINING"
338093,2,0,"","TRAINEE",5,113500,282001,"TRAINING"
338094,1,1,"Average","QC_TRAINEE",5,113501,282025,"TRAINING"
338095,2,0,"","TRAINEE",5,113500,282047,"TRAINING"
338096,1,1,"Average","QC_TRAINEE",5,113501,282022,"TRAINING"
338097,1,1,"Good","QC_TRAINEE",5,113501,282009,"TRAINING"
338098,1,1,"Good","QC_TRAINEE",5,113501,282016,"TRAINING"
338099,1,1,"Good","QC_TRAINEE",5,113501,282030,"TRAINING"
338100,1,1,"Good","QC_TRAINEE",5,113501,282023,"TRAINING"
338101,2,0,"","TRAINEE",5,113500,282017,"TRAINING"
338102,1,1,"Good","QC_TRAINEE",5,113501,282035,"TRAINING"
338103,1,1,"Good","QC_TRAINEE",5,113501,282045,"TRAINING"
