"NOTE_ID","MAX_VISIBILITY","IS_AAA_FEEDBACK","AAA_STATUS","NOTE_TYPE","TEST_PERIOD","BATTERY_GROUP","BATTERY_ID"
341071,1,1,"75","PAMPHLET",7,113501,282013
341072,1,1,"75","PAMPHLET",7,113501,282009
341073,1,1,"75","PAMPHLET",7,113501,282035
341074,1,1,"75","PAMPHLET",7,113501,282020
341075,1,1,"75","PAMPHLET",7,113501,282025
341076,1,1,"75","BANNER",5,113503,
341077,1,1,"75","PAMPHLET",5,113503,282062
341078,1,1,"75","PAMPHLET",5,113503,282061
341079,1,1,"75","PAMPHLET",5,113503,282071
341080,1,1,"75","PAMPHLET",5,113503,282057
341081,1,1,"75","PAMPHLET",5,113503,282073
341082,1,1,"75","PAMPHLET",5,113503,282076
341083,1,1,"100","PAMPHLET",5,113503,282063
341084,1,1,"75","PAMPHLET",5,113503,282054
341085,1,1,"75","PAMPHLET",5,113503,282075
341086,1,1,"","PAMPHLET",5,113503,282060
341087,1,1,"","PAMPHLET",5,113503,282074
341088,1,1,"","PAMPHLET",5,113503,282059
341089,1,1,"","PAMPHLET",5,113503,282055
341090,1,1,"","PAMPHLET",5,113503,282070
341091,1,1,"","PAMPHLET",5,113503,282065
341092,1,1,"","PAMPHLET",5,113503,282067
341093,1,1,"","PAMPHLET",5,113503,282068
341094,1,1,"","PAMPHLET",5,113503,282080
341095,1,1,"75","PAMPHLET",5,113503,282064
341096,1,1,"","PAMPHLET",5,113503,282078
341097,1,1,"50","PAMPHLET",5,113503,282056
341098,1,1,"75","PAMPHLET",5,113503,282066
341099,2,0,"","MEMO",7,113501,282023
341100,1,1,"75","PAMPHLET",5,113503,282077
341101,1,1,"75","PAMPHLET",5,113503,282079
341102,1,1,"75","PAMPHLET",5,113503,282069
341103,1,1,"75","PAMPHLET",5,113503,282072
341104,1,1,"50","PAMPHLET",5,113503,282053
341105,1,1,"50","PAMPHLET",5,113503,282058
341106,2,0,"","MEMO",7,113501,282030
341107,2,0,"","MEMO",7,113501,282005
341108,2,0,"","MEMO",7,113501,282081
341109,2,0,"","MEMO",7,113501,282018
341110,2,0,"","MEMO",7,113501,282013
341111,2,0,"","MEMO",7,113501,282020
341112,2,0,"","MEMO",7,113501,282039
341113,3,0,"","MEMO",7,113501,282015
341114,2,0,"","MEMO",7,113501,282035
341115,2,0,"","MEMO",7,113501,282046
341116,2,0,"","MEMO",7,113501,282027
341117,2,0,"","MEMO",7,113501,282045
341119,1,1,"50","PAMPHLET",11,112500,281005
341120,1,1,"50","PAMPHLET",11,112500,281004
341121,1,1,"50","PAMPHLET",11,112500,281017
341122,1,1,"75","PAMPHLET",11,112500,281015
341123,1,1,"50","PAMPHLET",11,112500,281007
341124,1,1,"100","PAMPHLET",11,112500,281008
341125,1,1,"50","PAMPHLET",11,112500,281020
341126,1,1,"75","PAMPHLET",11,112500,281013
341127,1,1,"25","PAMPHLET",11,112500,281011
341128,1,1,"75","PAMPHLET",11,112500,281009
341129,1,1,"50","PAMPHLET",11,112500,281006
341130,1,1,"75","PAMPHLET",11,112500,281010
341131,1,1,"75","PAMPHLET",11,112500,281018
341132,1,1,"50","PAMPHLET",11,112500,281021
341133,1,1,"50","PAMPHLET",11,112500,281014
341134,1,1,"50","BANNER",11,112500,
337141,1,1,"75","PAMPHLET",9,112502,281041
337142,1,1,"75","PAMPHLET",9,112502,281036
337143,1,1,"75","PAMPHLET",9,112502,281029
337144,1,1,"75","PAMPHLET",9,112502,281030
337145,1,1,"75","PAMPHLET",9,112502,281043
337146,1,1,"75","PAMPHLET",9,112502,281026
337147,1,1,"75","PAMPHLET",9,112502,281037
337148,1,1,"75","PAMPHLET",9,112502,281038
337149,1,1,"75","PAMPHLET",9,112502,281024
337150,1,1,"75","PAMPHLET",9,112502,281035
337151,1,1,"75","PAMPHLET",9,112502,281028
337152,1,1,"75","PAMPHLET",9,112502,281039
337153,1,1,"75","PAMPHLET",9,112502,281034
337154,1,1,"75","PAMPHLET",9,112502,281046
337155,1,1,"75","PAMPHLET",9,112502,281023
337156,1,1,"75","PAMPHLET",9,112502,281033
337157,1,1,"25","PAMPHLET",9,112502,281032
337158,1,1,"75","PAMPHLET",2,113504,283009
337159,1,1,"75","PAMPHLET",2,113504,283021
337160,1,1,"75","BANNER",2,113504,
337161,1,1,"75","PAMPHLET",2,113504,283019
337162,1,1,"75","PAMPHLET",2,113504,283016
337163,1,1,"75","PAMPHLET",2,113504,282089
337164,1,1,"75","PAMPHLET",2,113504,282094
337165,1,1,"75","PAMPHLET",2,113504,282095
337166,1,1,"100","PAMPHLET",2,113504,283001
337167,1,1,"75","PAMPHLET",2,113504,282098
337168,1,1,"75","PAMPHLET",2,113504,283007
337169,1,1,"25","PAMPHLET",2,113504,283017
337170,1,1,"50","PAMPHLET",2,113504,282093
337171,1,1,"75","PAMPHLET",2,113504,283026
337172,1,1,"50","PAMPHLET",2,113504,283010
337173,1,1,"75","PAMPHLET",2,113504,282088
337174,1,1,"25","PAMPHLET",2,113504,283012
337175,1,1,"75","PAMPHLET",2,113504,283011
337176,1,1,"25","PAMPHLET",2,113504,283002
337177,1,1,"25","PAMPHLET",2,113504,282091
337178,1,1,"75","PAMPHLET",2,113504,282099
337179,1,1,"75","PAMPHLET",2,113504,283006
337180,1,1,"50","PAMPHLET",2,113504,283005
337181,1,1,"25","PAMPHLET",2,113504,282096
337182,1,1,"75","PAMPHLET",8,112511,281226
337183,1,1,"75","PAMPHLET",8,112511,281229
337184,1,1,"75","PAMPHLET",8,112511,281228
337185,1,1,"75","PAMPHLET",8,112511,281215
337186,1,1,"75","PAMPHLET",8,112511,281219
337187,1,1,"75","PAMPHLET",8,112511,281220
337188,1,1,"75","PAMPHLET",8,112511,281223
337189,1,1,"75","PAMPHLET",8,112511,281221
337190,1,1,"50","PAMPHLET",8,112511,281230
337191,1,1,"75","PAMPHLET",8,112511,281216
337192,1,1,"75","PAMPHLET",8,112511,281214
337193,1,1,"75","PAMPHLET",8,112511,281225
337194,1,1,"75","PAMPHLET",8,112511,281232
337195,1,1,"75","PAMPHLET",8,112511,281227
337196,1,1,"75","PAMPHLET",8,112511,281217
337197,1,1,"75","BANNER",8,112511,
337198,2,0,"","MEMO",5,113501,282015
337199,2,0,"","MEMO",5,113501,282045
338000,2,0,"","MEMO",5,113501,282018
338001,2,0,"","MEMO",5,113501,282013
338002,2,0,"","MEMO",5,113501,282027
338003,2,0,"","MEMO",5,113501,282030
338004,2,0,"","MEMO",5,113501,282023
338005,2,0,"","MEMO",5,113501,282046
338006,2,0,"","MEMO",5,113501,282039
338007,2,0,"","MEMO",5,113501,282041
338008,2,0,"","MEMO",5,113501,282035
338009,2,0,"","MEMO",5,113501,282020
338010,2,0,"","MEMO",5,113501,282002
338011,2,0,"","MEMO",5,113501,282011
338012,2,0,"","MEMO",5,113501,282022
338013,2,0,"","MEMO",5,113501,282016
338014,2,0,"","MEMO",5,113501,282009
338015,2,0,"","MEMO",5,113501,282005
338016,2,0,"","MEMO",5,113501,282003
338017,2,0,"","MEMO",5,113500,282004
338018,2,0,"","MEMO",5,113501,282081
338019,2,0,"","MEMO",5,113501,282025
338020,2,0,"","MEMO",5,113500,282033
338021,2,0,"","MEMO",5,113500,282036
338022,2,0,"","MEMO",5,113500,282006
338023,2,0,"","MEMO",5,113500,282052
338024,2,0,"","MEMO",5,113500,282038
338025,2,0,"","MEMO",5,113500,282049
338026,2,0,"","MEMO",5,113500,282050
338027,2,0,"","MEMO",5,113500,282042
338028,2,0,"","MEMO",5,113500,282044
338029,2,0,"","MEMO",5,113500,282032
338030,1,1,"100","PAMPHLET",5,113500,282033
338031,1,1,"75","PAMPHLET",5,113500,282032
338032,1,1,"50","PAMPHLET",5,113500,282050
338033,1,1,"25","PAMPHLET",5,113500,282049
338034,1,1,"75","PAMPHLET",4,113501,282081
338035,1,1,"75","PAMPHLET",4,113501,282003
338036,1,1,"75","PAMPHLET",4,113501,282005
338037,1,1,"75","PAMPHLET",4,113501,282016
338038,1,1,"75","PAMPHLET",4,113501,282022
338039,1,1,"75","PAMPHLET",4,113501,282011
338040,1,1,"75","PAMPHLET",4,113501,282025
338041,1,1,"75","PAMPHLET",4,113501,282002
338042,1,1,"75","PAMPHLET",4,113501,282020
338043,1,1,"75","PAMPHLET",4,113501,282035
338044,1,1,"75","PAMPHLET",4,113501,282041
338045,1,1,"75","PAMPHLET",4,113501,282039
338046,1,1,"75","PAMPHLET",4,113501,282046
338047,1,1,"75","PAMPHLET",4,113501,282023
338048,1,1,"75","PAMPHLET",4,113501,282030
338049,1,1,"75","PAMPHLET",4,113501,282027
338050,1,1,"50","PAMPHLET",5,113500,282029
338051,1,1,"75","PAMPHLET",4,113501,282013
338052,1,1,"75","PAMPHLET",4,113501,282018
338053,1,1,"75","PAMPHLET",4,113501,282045
338054,1,1,"75","PAMPHLET",4,113501,282015
338055,1,1,"75","BANNER",4,113501,
338056,1,1,"75","PAMPHLET",5,113500,282026
338057,1,1,"75","PAMPHLET",5,113500,282044
338058,1,1,"75","PAMPHLET",5,113500,282048
338059,1,1,"75","PAMPHLET",5,113500,282024
338060,1,1,"75","PAMPHLET",5,113500,282047
338061,1,1,"50","PAMPHLET",5,113500,282042
338062,1,1,"75","PAMPHLET",5,113500,282038
338063,1,1,"75","PAMPHLET",5,113500,282040
338064,1,1,"75","PAMPHLET",5,113500,282017
338065,1,1,"50","PAMPHLET",5,113500,282012
338066,1,1,"75","PAMPHLET",5,113500,282001
338067,1,1,"50","PAMPHLET",5,113500,282052
338068,1,1,"75","PAMPHLET",5,113500,282008
338069,1,1,"75","PAMPHLET",5,113500,282006
338070,1,1,"75","PAMPHLET",5,113500,282004
338071,1,1,"75","PAMPHLET",5,113500,282036
338072,1,1,"75","BANNER",5,113500,
338073,2,0,"","MEMO",5,113500,282040
338074,2,0,"","MEMO",5,113500,282026
338075,2,0,"","MEMO",5,113500,282008
338076,1,1,"50","PAMPHLET",7,112504,281065
338077,1,1,"75","PAMPHLET",8,112504,281065
338078,1,1,"75","PAMPHLET",8,112504,281060
338079,1,1,"75","PAMPHLET",8,112504,281068
338080,1,1,"75","PAMPHLET",8,112504,281066
338081,1,1,"75","PAMPHLET",8,112504,281067
338082,1,1,"75","PAMPHLET",8,112504,281071
338083,1,1,"75","PAMPHLET",8,112504,281061
338084,1,1,"75","PAMPHLET",8,112504,281069
338085,1,1,"75","PAMPHLET",8,112504,281064
338086,1,1,"75","BANNER",8,112504,
338087,2,0,"","MEMO",5,113500,282048
338088,2,0,"","MEMO",5,113500,282024
338089,2,0,"","MEMO",5,113500,282012
338090,1,1,"75","PAMPHLET",5,113501,282015
338091,1,1,"50","PAMPHLET",5,113501,282018
338092,1,1,"50","PAMPHLET",5,113501,282020
338093,2,0,"","MEMO",5,113500,282001
338094,1,1,"50","PAMPHLET",5,113501,282025
338095,2,0,"","MEMO",5,113500,282047
338096,1,1,"50","PAMPHLET",5,113501,282022
338097,1,1,"75","PAMPHLET",5,113501,282009
338098,1,1,"75","PAMPHLET",5,113501,282016
338099,1,1,"75","PAMPHLET",5,113501,282030
338100,1,1,"75","PAMPHLET",5,113501,282023
338101,2,0,"","MEMO",5,113500,282017
338102,1,1,"75","PAMPHLET",5,113501,282035
338103,1,1,"75","PAMPHLET",5,113501,282045
338104,1,1,"75","PAMPHLET",5,113501,282013
338105,1,1,"75","PAMPHLET",5,113501,282027
338106,1,1,"75","PAMPHLET",5,113501,282046
338107,1,1,"75","PAMPHLET",5,113501,282039
338108,1,1,"75","PAMPHLET",5,113501,282041
338109,1,1,"75","PAMPHLET",5,113501,282002
338110,1,1,"75","PAMPHLET",5,113501,282011
338111,1,1,"75","PAMPHLET",5,113501,282005
338112,1,1,"75","PAMPHLET",5,113501,282003
338113,1,1,"75","PAMPHLET",5,113501,282081
338114,1,1,"75","BANNER",5,113501,
338115,2,0,"","MEMO",5,113500,282029
338116,1,1,"","BANNER",3,113503,
338117,2,0,"","MEMO",3,113503,282077
338118,2,0,"","MEMO",3,113503,282054
338119,2,0,"","MEMO",3,113503,282073
338120,2,0,"","MEMO",3,113503,282069
338121,2,0,"","MEMO",3,113503,282079
338122,2,0,"","MEMO",3,113503,282055
338123,2,0,"","MEMO",3,113503,282070
338124,2,0,"","MEMO",3,113503,282065
338125,2,0,"","MEMO",3,113503,282078
338126,2,0,"","MEMO",3,113503,282080
338127,2,0,"","MEMO",3,113503,282068
338128,2,0,"","MEMO",3,113503,282067
338129,2,0,"","MEMO",3,113503,282074
338130,2,0,"","MEMO",3,113503,282060
338131,1,1,"50","BANNER",3,113504,
338132,1,1,"75","PAMPHLET",3,113504,283009
338133,1,1,"50","PAMPHLET",3,113504,283021
338134,1,1,"75","PAMPHLET",3,113504,282096
338135,1,1,"75","PAMPHLET",3,113504,283019
338136,1,1,"50","PAMPHLET",3,113504,282095
338137,1,1,"75","PAMPHLET",3,113504,282098
338138,1,1,"75","PAMPHLET",3,113504,283007
338139,1,1,"75","PAMPHLET",3,113504,282093
338140,1,1,"50","PAMPHLET",3,113504,282089
338141,1,1,"100","PAMPHLET",3,113504,283001
338142,1,1,"","PAMPHLET",3,113504,283017
338143,1,1,"25","PAMPHLET",3,113504,283026
338144,1,1,"50","PAMPHLET",3,113504,283010
338145,1,1,"75","PAMPHLET",3,113504,282094
338146,1,1,"50","PAMPHLET",3,113504,282088
338147,1,1,"","PAMPHLET",3,113504,283012
338148,1,1,"25","PAMPHLET",3,113504,283011
338149,1,1,"","PAMPHLET",3,113504,283002
339000,1,1,"50","PAMPHLET",3,113504,282099
339001,1,1,"","PAMPHLET",3,113504,282091
339002,1,1,"25","PAMPHLET",3,113504,283006
339003,1,1,"75","PAMPHLET",3,113504,283016
339004,1,1,"50","PAMPHLET",3,113504,283005
339005,1,1,"50","BANNER",9,112511,
339006,1,1,"75","PAMPHLET",9,112511,281223
339007,1,1,"75","PAMPHLET",9,112511,281228
339008,1,1,"75","PAMPHLET",9,112511,281229
339009,1,1,"25","PAMPHLET",9,112511,281225
339010,1,1,"75","PAMPHLET",9,112511,281217
339011,1,1,"75","PAMPHLET",9,112511,281216
339012,1,1,"75","PAMPHLET",9,112511,281226
339013,1,1,"50","PAMPHLET",9,112511,281219
339014,1,1,"75","PAMPHLET",9,112511,281215
339015,1,1,"75","PAMPHLET",9,112511,281214
339016,1,1,"25","PAMPHLET",9,112511,281227
339017,1,1,"75","PAMPHLET",9,112511,281232
339018,1,1,"25","PAMPHLET",9,112511,281221
339019,1,1,"50","PAMPHLET",9,112511,281220
339020,1,1,"75","PAMPHLET",9,112511,281230
339021,1,1,"100","PAMPHLET",9,112500,281012
339022,1,1,"75","PAMPHLET",9,112500,281021
339023,1,1,"75","PAMPHLET",9,112500,281014
339024,1,1,"75","PAMPHLET",9,112500,281018
339025,1,1,"100","PAMPHLET",9,112500,281015
339026,1,1,"75","PAMPHLET",9,112500,281007
339027,1,1,"50","PAMPHLET",9,112500,281006
339028,1,1,"75","PAMPHLET",9,112500,281008
339029,1,1,"50","PAMPHLET",9,112500,281004
339030,1,1,"75","PAMPHLET",9,112500,281013
339031,1,1,"75","PAMPHLET",1,113505,283037
339032,1,1,"75","BANNER",1,113505,
339033,1,1,"75","PAMPHLET",1,113505,283047
339034,1,1,"75","PAMPHLET",9,112500,281020
339035,1,1,"75","PAMPHLET",1,113505,284017
339036,1,1,"75","PAMPHLET",1,113505,283041
339037,1,1,"50","PAMPHLET",9,112500,281009
339038,1,1,"75","PAMPHLET",9,112500,281005
339039,1,1,"75","PAMPHLET",9,112500,281010
339040,1,1,"75","PAMPHLET",9,112500,281011
339041,1,1,"25","PAMPHLET",9,112500,281017
339042,1,1,"75","PAMPHLET",1,113505,283046
339043,1,1,"75","PAMPHLET",1,113505,284016
339044,1,1,"25","PAMPHLET",1,113505,283027
339045,1,1,"75","PAMPHLET",1,113505,284008
339046,1,1,"75","PAMPHLET",1,113505,284028
339047,1,1,"75","PAMPHLET",1,113505,283039
339048,1,1,"75","PAMPHLET",1,113505,284005
339049,1,1,"75","BANNER",9,112500,
340000,1,1,"","PAMPHLET",3,113503,282054
340001,1,1,"","PAMPHLET",3,113503,282067
340002,1,1,"75","PAMPHLET",1,113505,283029
340003,1,1,"75","PAMPHLET",1,113505,284007
340004,1,1,"25","PAMPHLET",1,113505,283036
340008,1,1,"50","PAMPHLET",1,113505,284032
340009,1,1,"75","PAMPHLET",1,113505,283030
340010,1,1,"75","PAMPHLET",1,113505,284004
340011,1,1,"50","PAMPHLET",1,113505,284020
340012,1,1,"50","PAMPHLET",1,113505,284010
340013,1,1,"25","PAMPHLET",1,113505,284000
340015,1,1,"75","PAMPHLET",1,113505,284018
340016,1,1,"25","PAMPHLET",1,113505,284009
340017,1,1,"75","BANNER",6,113500,
340018,1,1,"100","PAMPHLET",6,113500,282033
340019,1,1,"75","PAMPHLET",6,113500,282036
340020,1,1,"75","PAMPHLET",6,113500,282001
340021,1,1,"75","PAMPHLET",6,113500,282032
340022,1,1,"75","PAMPHLET",6,113500,282048
340023,1,1,"25","PAMPHLET",6,113500,282004
340024,1,1,"75","PAMPHLET",6,113500,282047
340025,2,0,"","MEMO",6,113501,282003
340026,1,1,"75","PAMPHLET",6,113500,282006
340027,1,1,"75","PAMPHLET",6,113500,282008
340028,1,1,"50","PAMPHLET",6,113500,282052
340029,1,1,"75","PAMPHLET",6,113500,282049
340030,1,1,"75","PAMPHLET",6,113500,282012
340031,1,1,"75","PAMPHLET",6,113500,282017
340032,1,1,"75","PAMPHLET",6,113500,282044
340033,1,1,"75","PAMPHLET",6,113500,282038
340034,1,1,"75","PAMPHLET",6,113500,282040
340035,1,1,"50","PAMPHLET",6,113500,282042
340036,1,1,"25","PAMPHLET",6,113500,282050
340037,1,1,"50","PAMPHLET",6,113500,282029
340038,1,1,"50","PAMPHLET",6,113500,282024
340039,1,1,"75","PAMPHLET",6,113500,282026
340040,2,0,"","MEMO",6,113501,282018
340041,2,0,"","MEMO",6,113501,282030
340042,2,0,"","MEMO",6,113501,282023
340043,2,0,"","MEMO",6,113501,282002
340044,2,0,"","MEMO",6,113501,282016
340045,2,0,"","MEMO",6,113501,282015
340046,2,0,"","MEMO",6,113501,282011
340047,1,1,"75","PAMPHLET",6,113501,282003
340048,1,1,"75","PAMPHLET",6,113501,282081
340049,1,1,"75","PAMPHLET",6,113501,282041
340050,1,1,"75","PAMPHLET",6,113501,282005
340051,1,1,"50","PAMPHLET",6,113501,282009
340052,1,1,"75","PAMPHLET",6,113501,282045
340053,1,1,"75","PAMPHLET",6,113501,282016
340054,1,1,"50","PAMPHLET",6,113501,282022
340055,1,1,"75","PAMPHLET",6,113501,282011
340056,1,1,"50","PAMPHLET",6,113501,282025
340057,1,1,"75","PAMPHLET",6,113501,282002
340058,1,1,"75","PAMPHLET",6,113501,282030
340059,1,1,"75","PAMPHLET",6,113501,282020
340060,1,1,"75","PAMPHLET",6,113501,282035
340061,2,0,"","MEMO",6,113500,282033
340062,1,1,"75","PAMPHLET",6,113501,282039
340063,2,0,"","MEMO",6,113500,282049
340064,1,1,"75","PAMPHLET",6,113501,282015
340065,1,1,"75","PAMPHLET",6,113501,282046
340066,2,0,"","MEMO",6,113500,282029
340067,1,1,"75","PAMPHLET",6,113501,282023
340068,2,0,"","MEMO",6,113500,282026
340069,2,0,"","MEMO",6,113500,282048
340070,1,1,"75","PAMPHLET",6,113501,282027
340071,1,1,"75","PAMPHLET",6,113501,282013
340072,1,1,"75","PAMPHLET",6,113501,282018
340073,2,0,"","MEMO",6,113500,282004
340074,2,0,"","MEMO",6,113500,282040
340075,1,1,"75","BANNER",6,113501,
340076,1,1,"50","PAMPHLET",4,113503,282062
340077,2,0,"","MEMO",6,113500,282050
340078,2,0,"","MEMO",6,113500,282001
340079,2,0,"","MEMO",6,113500,282008
340080,1,1,"75","BANNER",4,113503,
340081,1,1,"50","PAMPHLET",4,113503,282061
340082,1,1,"","PAMPHLET",3,113503,282061
340083,1,1,"75","PAMPHLET",4,113503,282076
341135,1,1,"75","PAMPHLET",5,113504,283009
341136,1,1,"50","PAMPHLET",5,113504,282096
341137,1,1,"75","PAMPHLET",5,113504,282094
341138,1,1,"50","PAMPHLET",5,113504,283001
341139,1,1,"75","PAMPHLET",5,113504,283021
341140,1,1,"25","PAMPHLET",5,113504,283005
341141,1,1,"50","BANNER",5,113504,
341142,1,1,"100","PAMPHLET",5,113504,282099
341143,1,1,"75","PAMPHLET",5,113504,283016
341144,1,1,"","PAMPHLET",5,113504,282095
341145,1,1,"75","PAMPHLET",5,113504,283006
341146,1,1,"","PAMPHLET",5,113504,282091
341147,1,1,"","PAMPHLET",5,113504,283002
341148,1,1,"50","PAMPHLET",5,113504,283011
341149,1,1,"50","PAMPHLET",5,113504,283019
342000,1,1,"","PAMPHLET",5,113504,283012
342001,1,1,"50","PAMPHLET",5,113504,282088
342002,1,1,"25","PAMPHLET",5,113504,283010
342003,1,1,"50","PAMPHLET",5,113504,282089
342004,1,1,"25","PAMPHLET",5,113504,283026
342005,1,1,"75","PAMPHLET",1,113506,285002
342006,1,1,"75","PAMPHLET",5,113504,282093
342007,1,1,"","PAMPHLET",5,113504,283017
342008,1,1,"75","PAMPHLET",5,113504,283007
342009,1,1,"75","PAMPHLET",5,113504,282098
342010,1,1,"75","BANNER",1,113506,
342012,1,1,"100","PAMPHLET",1,113506,285027
342013,1,1,"75","PAMPHLET",1,113506,284046
342014,1,1,"75","PAMPHLET",1,113506,285030
342015,1,1,"75","PAMPHLET",1,113506,285009
342016,1,1,"50","PAMPHLET",1,113506,285022
342017,1,1,"75","PAMPHLET",1,113506,284034
342018,1,1,"75","PAMPHLET",1,113506,285019
342019,1,1,"75","PAMPHLET",1,113506,285006
342020,1,1,"75","PAMPHLET",1,113506,284040
342021,1,1,"75","PAMPHLET",1,113506,285023
342022,1,1,"25","PAMPHLET",1,113506,285000
342023,1,1,"75","PAMPHLET",1,113506,284033
342025,1,1,"50","PAMPHLET",1,113506,285010
342026,1,1,"50","PAMPHLET",1,113506,285008
342028,1,1,"75","PAMPHLET",1,113506,284049
342030,1,1,"50","PAMPHLET",1,113506,285024
342031,1,1,"50","PAMPHLET",1,113506,285007
342032,1,1,"75","PAMPHLET",8,113500,282033
342033,1,1,"50","BANNER",8,113500,
342034,1,1,"75","PAMPHLET",8,113500,282036
342035,1,1,"","PAMPHLET",8,113500,282001
342036,1,1,"50","PAMPHLET",8,113500,282004
342037,1,1,"75","PAMPHLET",8,113500,282052
342038,1,1,"75","PAMPHLET",8,113500,282006
342039,1,1,"50","PAMPHLET",8,113500,282008
342040,1,1,"75","PAMPHLET",8,113500,282032
342041,1,1,"75","PAMPHLET",8,113500,282026
342042,1,1,"75","PAMPHLET",8,113500,282012
342043,1,1,"25","PAMPHLET",8,113500,282017
342044,1,1,"25","PAMPHLET",8,113500,282038
342045,1,1,"50","PAMPHLET",8,113500,282040
342046,1,1,"25","PAMPHLET",8,113500,282042
342047,1,1,"50","PAMPHLET",8,113500,282049
342048,1,1,"50","PAMPHLET",8,113500,282048
342049,1,1,"75","PAMPHLET",8,113500,282044
343000,1,1,"25","PAMPHLET",8,113500,282047
343001,1,1,"75","PAMPHLET",8,113500,282029
343002,1,1,"25","PAMPHLET",8,113500,282024
343003,1,1,"25","PAMPHLET",8,113500,282050
343004,1,1,"50","BANNER",8,113501,
343005,1,1,"50","PAMPHLET",8,113501,282039
346001,1,1,"50","PAMPHLET",1,113513,286116
346002,1,1,"50","PAMPHLET",1,113513,286110
346003,1,1,"50","PAMPHLET",1,113513,286111
346004,1,1,"75","PAMPHLET",1,113513,286112
346005,1,1,"75","PAMPHLET",1,113513,286113
346006,1,1,"75","PAMPHLET",1,113513,286114
346007,1,1,"75","PAMPHLET",1,113513,286118
346008,1,1,"50","PAMPHLET",1,113513,286117
346009,1,1,"75","BANNER",1,113513,
346010,1,1,"100","PAMPHLET",7,113504,283009
346011,1,1,"","PAMPHLET",7,113504,283021
346012,1,1,"50","PAMPHLET",7,113504,283019
346013,1,1,"75","PAMPHLET",7,113504,282094
346014,1,1,"75","PAMPHLET",7,113504,282096
346015,1,1,"50","PAMPHLET",7,113504,283005
346016,1,1,"","PAMPHLET",7,113504,282095
346017,1,1,"50","PAMPHLET",7,113504,282098
346018,1,1,"50","PAMPHLET",7,113504,283007
346019,1,1,"75","PAMPHLET",7,113504,282089
346020,1,1,"","PAMPHLET",7,113504,283017
346021,1,1,"25","PAMPHLET",7,113504,283026
346022,1,1,"","PAMPHLET",7,113504,282093
346023,1,1,"75","PAMPHLET",7,113504,283001
346024,1,1,"100","PAMPHLET",7,113504,283016
346025,1,1,"50","PAMPHLET",7,113504,282088
346026,1,1,"50","PAMPHLET",7,113504,283011
346027,1,1,"75","PAMPHLET",7,113504,283006
346028,1,1,"","PAMPHLET",7,113504,283012
346029,1,1,"","PAMPHLET",7,113504,283002
346030,1,1,"","PAMPHLET",7,113504,282091
346031,1,1,"75","PAMPHLET",7,113504,282099
346032,1,1,"75","BANNER",7,113504,
346033,1,1,"75","PAMPHLET",3,113506,285006
346034,1,1,"75","PAMPHLET",3,113506,285019
346035,1,1,"50","PAMPHLET",3,113506,284034
346036,1,1,"75","PAMPHLET",3,113506,284046
346037,1,1,"75","PAMPHLET",3,113506,285027
346038,1,1,"75","PAMPHLET",3,113506,285010
346039,1,1,"75","PAMPHLET",3,113506,285009
346040,1,1,"75","PAMPHLET",3,113506,285024
346041,1,1,"50","PAMPHLET",3,113506,285002
346043,1,1,"75","BANNER",3,113506,
346044,1,1,"75","PAMPHLET",3,113506,284040
346045,1,1,"25","PAMPHLET",3,113506,285007
346046,1,1,"75","PAMPHLET",3,113506,285030
346047,1,1,"75","PAMPHLET",3,113506,285022
346048,1,1,"75","PAMPHLET",3,113506,284049
346049,1,1,"100","PAMPHLET",3,113506,285023
346050,1,1,"","PAMPHLET",3,113506,285000
346052,1,1,"50","BANNER",2,113510,
346053,1,1,"75","PAMPHLET",2,113510,286062
346054,1,1,"75","PAMPHLET",2,113510,286047
346056,1,1,"25","PAMPHLET",2,113510,286039
346057,1,1,"","PAMPHLET",2,113510,286060
346059,1,1,"75","PAMPHLET",2,113510,286029
346060,1,1,"75","PAMPHLET",2,113510,286033
346061,1,1,"75","PAMPHLET",2,113510,286071
346062,1,1,"75","PAMPHLET",2,113510,286038
346065,1,1,"75","PAMPHLET",2,113510,286069
346066,1,1,"","PAMPHLET",2,113510,286030
346067,1,1,"25","PAMPHLET",2,113510,286043
346069,1,1,"50","PAMPHLET",2,113510,286028
346070,1,1,"50","PAMPHLET",2,113510,286075
346072,1,1,"75","PAMPHLET",2,113510,286064
346073,1,1,"50","PAMPHLET",2,113510,286031
346074,1,1,"25","PAMPHLET",2,113510,286045
346076,1,1,"75","PAMPHLET",3,113505,283047
346078,1,1,"75","PAMPHLET",3,113505,283029
346079,1,1,"50","PAMPHLET",3,113505,283037
346080,1,1,"25","PAMPHLET",3,113505,283046
346081,1,1,"50","PAMPHLET",3,113505,284017
346082,1,1,"50","PAMPHLET",3,113505,284007
346083,1,1,"75","PAMPHLET",3,113505,283036
346085,1,1,"75","PAMPHLET",3,113505,284032
346086,1,1,"25","PAMPHLET",3,113505,283041
346087,1,1,"75","PAMPHLET",3,113505,283030
346088,1,1,"50","PAMPHLET",3,113505,284004
346089,1,1,"50","PAMPHLET",3,113505,283027
346090,1,1,"75","PAMPHLET",3,113505,284020
346091,1,1,"50","PAMPHLET",3,113505,284005
346092,1,1,"75","PAMPHLET",3,113505,284016
346093,1,1,"50","PAMPHLET",3,113505,284010
346094,1,1,"75","PAMPHLET",3,113505,284008
346095,1,1,"25","PAMPHLET",3,113505,284000
346097,1,1,"75","PAMPHLET",3,113505,284018
